,close,high,low,open,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),ACTION
10451,144.7182159423828,145.22017259883353,142.71043437013336,142.966323535681,57.6430974847422,126.69354618905268,145.38736506583015,-0.2055120616086583,-1.812047212438904,139.11906890869142,138.94912668863932,1
10452,142.58248901367188,144.32454481016836,141.50970378477396,143.36985996820178,54.17371267277438,126.54053926732972,145.75984678003357,0.0722986018899405,-1.4351780495731348,139.43499755859375,139.09183654785156,0
10453,143.55685424804688,146.1059542427383,142.7596466450458,143.45842725252902,55.489919921756375,126.43969902399026,146.7199018060879,0.3668597546450769,-1.0747704887294924,139.8483627319336,139.16007486979166,0
10454,143.1927032470703,144.1375363377061,139.87590568375293,140.73217850583993,54.85579253469527,127.2268013083562,147.2723075783626,0.5644114639377733,-0.7469340981960392,140.6406509399414,139.02392578125,0
10455,146.12567138671875,146.5980880188513,140.9880935814835,141.80498974783282,58.927052228405785,127.75648702414408,148.28881937234027,0.9467253730827848,-0.4082022039402743,141.55006408691406,139.01178741455078,0
10456,147.79881286621094,148.47792016432717,145.85991797831633,147.4149715696043,61.08317825410506,127.85824350908342,149.63779073163926,1.3689401450153298,-0.0527737341491534,142.8738250732422,139.05968424479167,-1
10457,144.747802734375,149.17674867757293,144.3836347446811,148.3598524014626,55.37464076133917,129.6390422388156,149.5311405614774,1.440749313134944,0.2459308753076661,143.67497711181642,138.92386525472006,0
10458,148.61569213867188,148.84205620646762,144.5902773267497,145.58432390085355,60.42414374252236,131.0152962739414,150.0681891386563,1.7891408439060683,0.5545728690273467,144.60406799316405,139.10823974609374,-1
10459,150.6234893798828,151.29275997844778,147.99565052411046,148.73380801228873,62.77859732005994,131.41866406017795,151.35471087878688,2.2018742636791444,0.8840331479577063,145.60008697509767,139.33460795084636,-1
10460,152.89703369140625,153.11356109876007,149.54087389527504,152.06044916137068,65.2962967754743,131.92535162069237,152.81644372842874,2.681513677085235,1.243529253783212,146.48587646484376,139.5524454752604,0
10461,151.65689086914062,153.81231282483463,150.9876353855034,152.93636666663278,62.80095320100946,132.36064998086636,153.93816288534458,2.9278122097202584,1.5803858449706216,147.17974395751952,139.75355173746746,-1
10462,150.534912109375,152.5919073451431,149.87549323073483,151.5781722761147,60.54656389725421,132.58483850204243,154.82514532364115,2.9979131851114573,1.863891312998789,147.97498626708983,140.09179077148437,-1
